1591;Ground Control: Dark Conspiracy;2000;Massive Entertainment;
1592;Gruntz;1999;Monolith Productions;
1593;GT Legends;2005;Simbin;
1594;GT Racers;2004;Aqua Pacific;
1595;GTR – FIA GT Racing Game;2005;SimBin;
1596;GTR 2 – FIA GT Racing Game;2006;Blimey! Games Ltd. (under license to SimBin);
1597;Guild Wars 2;2012;ArenaNet;
1598;Guild Wars Factions;2006;ArenaNet;
1599;Guild Wars Nightfall;2006;ArenaNet;
1600;Guild Wars Prophecies;2005;ArenaNet;
1601;Guild Wars: Eye of the North;2007;ArenaNet;
1602;Guilty Gear Isuka;2005;Arc System Works;
1603;Guilty Gear X;2000;Arc System Works;
1604;Guilty Gear XX;2002;Arc System Works;
1605;Guitar Hero III: Legends of Rock;2007;Aspyr Media;
1606;Guitar Hero: Aerosmith;2008;Neversoft;
1607;Guitar Praise;2008;Digital Praise;
1608;Gulf War: Operation Desert Hammer;1999;3DO;
1609;Gun;2005;Neversoft, Beenox;
1610;Gun Metal;2002;Rage Software;
1611;GunBound;2005;softnyx;
1612;Gunman Chronicles;2000;Rewolf Software;
1613;Gunrox;2008;Enkord;
1614;Gurumin: A Monstrous Adventure;2004;Nihon Falcom;
1615;Haegemonia: Legions of Iron;2002;Digital Reality;
1616;Half-Life;1998;Valve;
1617;Half-Life 2;2004;Valve;
1618;Half-Life 2: Episode One;2006;Valve;
1619;Half-Life 2: Episode Two;2007;Valve;
1620;Half-Life 2: Lost Coast;2005;Valve;
1621;Half-Life: Blue Shift;2001;Gearbox Software;
1622;Half-Life: Opposing Force;1999;Gearbox Software;
1623;Halo 2;2004;Hired Gun;
1624;Halo Infinite;2021;343 Industries;
1625;Halo: Combat Evolved;2001;Bungie, Gearbox Software;
1626;Hammer & Sickle;2005;[unknown];
1627;Hannah Montana: The Movie;2009;n-Space;
1628;Happy Feet;2006;Artificial Mind and Movement;
1629;Happy Tree Friends: False Alarm;2008;Stainless Games;
1630;Hard Truck 2;2000;SoftLab-Nsk;
1631;Hard Truck: 18 Wheels of Steel;2002;SCS Software;
1632;Hardcore 4X4;1994;Gremlin Interactive;
1633;Hardline;1997;Cryo Interactive;
1634;Harry Potter and the Chamber of Secrets;2002;[unknown];
1635;Harry Potter and the Goblet of Fire;2005;EA UK;
1636;Harry Potter and the Half-Blood Prince;2009;EA Bright Light Studio;
1637;Harry Potter and the Order of the Phoenix;2007;Electronic Arts;
1638;Harry Potter and the Philosopher's Stone;2001;[unknown];
1639;Harry Potter and the Prisoner of Azkaban;2004;[unknown];
1640;Harry Potter: Quidditch World Cup;2003;[unknown];
1641;Haru no Ashioto;2004;Alchemist;
1642;Haruiro Ouse;2008;Purple Software;
1643;Harukanaru Toki no Naka de 2;2001;Ruby Party;
1644;Harvest: Massive Encounter;2008;Oxeye Game Studio;
1645;Heart of Darkness;1998;Amazing Studio;
1646;Hearthstone;2014;Blizzard Entertainment;
1647;Hearts of Iron;2002;Paradox Interactive;
1648;Hearts of Iron II;2005;Paradox Interactive;
1649;Hearts of Iron II: Armageddon;2007;Paradox Interactive;
1650;Hearts of Iron II: Doomsday;2006;Paradox Interactive;
1651;Hearts of Iron III;2009;Paradox Interactive;
1652;Hearts of Iron IV;2016;Paradox Interactive;
1653;Heat Project;2005;DOOBIC Entertainment;
1654;Heavy Metal: F.A.K.K.²;2000;Ritual Entertainment;
1655;Heavy Weapon;2005;PopCap Games;
1656;Heiankyo Alien;1999;Hyperware;
1657;Heist;2009;inXile Entertainment;
1658;Hellbender;1996;Terminal Reality;
1659;Hellboy: Asylum Seeker;2000;Cryo Studios North America;
1660;Hellgate: London;2007;Flagship Studios;
1661;Hello Kitty Online;2009;Sanrio Digital, Typhoon Games;
1662;Hello Kitty: Roller Rescue;2005;XPEC Entertainment;
1663;Hello Neighbor 2;2021;TinyBuild;
1664;Hercules;1997;Disney Interactive Software;
1665;Heretic II;1998;Raven Software;
1666;Heretic: Shadow of the Serpent Riders;2007;Raven Software;
1667;Hero Online;2006;Netgame;
1668;Heroes Chronicles: Clash of the Dragons;2000;New World Computing;
1669;Heroes Chronicles: Conquest of the Underworld;2000;New World Computing;
1670;Heroes Chronicles: Masters of the Elements;2000;New World Computing;
1671;Heroes Chronicles: The Final Chapters;2001;New World Computing;
1672;Heroes Chronicles: Warlords of the Wastelands;2000;New World Computing;
1673;Heroes of Annihilated Empires;2006;GSC Game World;
1674;Heroes of Might and Magic;1995;New World Computing, Inc.;
1675;Heroes of Might and Magic Compendium;1997;New World Computing;
1676;Heroes of Might and Magic II Gold;1998;New World Computing;
1677;Heroes of Might and Magic II: The Price of Loyalty;1997;Cyberlore Studios;
1678;Heroes of Might and Magic II: The Succession Wars;1996;New World Computing;
1679;Heroes of Might and Magic III: Armageddon's Blade;1999;New World Computing;
1680;Heroes of Might and Magic III: The Restoration of Erathia;1999;New World Computing;
1681;Heroes of Might and Magic III: The Shadow of Death;2000;New World Computing;
1682;Heroes of Might and Magic IV;2002;New World Computing;
1683;Heroes of Might and Magic IV: The Gathering Storm;2002;New World Computing;
1684;Heroes of Might and Magic IV: Winds of War;2003;New World Computing;
1685;Heroes of Might and Magic Trilogy;2000;New World Computing;
1686;Heroes of Might and Magic V;2006;Nival Interactive;
1687;Heroes of Might and Magic V: Hammers of Fate;2006;Nival Interactive;
1688;Heroes of Might and Magic V: Tribes of the East;2007;Nival Interactive;
1689;Heroes of Might and Magic VI;2011;Black Hole Entertainment;
1690;Heroes of the Pacific;2005;Transmission Games;
1691;Heroes of the Storm;2015;Blizzard Entertainment;
1692;Heroes Over Europe;2009;Transmission Games;
1693;Hexen II;1997;Raven Software;
1694;Hexen II Mission Pack: Portal of Praevus;1998;Raven Software;
1695;Hexen: Beyond Heretic;1997;Raven Software;
1696;Hexen: Deathkings of the Dark Citadel;1997;Raven Software;
1697;Hexplore;1998;Doki Denki Studio;
1698;Hidden & Dangerous;1999;Illusion Softworks;
1699;Hidden & Dangerous 2;2003;Illusion Softworks;
1700;Hidden Expedition: Amazon;2008;Big Fish Studios;
1701;Hidden Expedition: Everest;2007;Big Fish Studios;
1702;Hidden Expedition: Titanic;2006;Big Fish Studios;
1703;Hidden Star in Four Seasons;2017;Team Shanghai Alice;
1704;High Heat Major League Baseball 2003;2002;3DO;
1705;High School Musical 3: Senior Year Dance;2008;Page 44 Studios;
1706;Highlander: The Game;2010;Widescreen Games;
1707;Higurashi Daybreak;2006;Twilight Frontier;
1708;Hind;1996;Digital Integration Ltd.;
1709;Hinterland;2008;Tilted Mill Entertainment;
1710;History Civil War: Secret Missions;2008;Cauldron Ltd;
1711;Hitman;2007;IO Interactive;
1712;Hitman 2: Silent Assassin;2002;IO Interactive;
1713;Hitman: Blood Money;2006;IO Interactive;
1714;Hitman: Codename 47;2000;IO Interactive;
1715;Hitman: Contracts;2004;IO Interactive;
1716;Hogs of War;2000;Infogrames;
1717;Hollow Knight;2017;Team Cherry;
1718;Home Sweet Home;2007;Big Blue Bubble;
1719;Homefront;2010;Kaos Studios;
1720;Homeworld;1999;Relic Entertainment;
1721;Homeworld 2;2003;Relic Entertainment;
1722;Homeworld: Cataclysm;2000;Barking Dog Studios;
1723;Hood: Outlaws & Legends;2021;Sumo Digital;
1724;Hooligans: Storm Over Europe;2002;Darxabre;
1725;Hooters Road Trip;2002;Hoplite Research;
1726;Hopeless Masquerade;2013;Twilight Frontier, Team Shanghai Alice;
1727;Hopkins FBI;1998;MP Entertainment;
1728;Horizon Chase Turbo;2018;Aquiris Studio;
1729;Horsez;2006;MTO;
1730;Hospital Tycoon;2007;DR Studios;
1731;Hostile Waters: Antaeus Rising;2001;Rage Games Limited;
1732;Hot Rod: American Street Drag;2003;ValuSoft;
1733;Hot Wheels Micro Racers;2000;Unique Development Studios;
1734;Hot Wheels Stunt Track Driver;1999;Mattel;
1735;Hot Wheels Velocity X;2002;Beyond Games;
1736;Hot Wheels World Race;2003;Climax Group;
1737;Hot Wheels: Beat That!;2007;Aspyr Media;
1738;Hot Wheels: Crash!;1999;Prolific Publishing;
1739;Hot Wheels: Stunt Track Challenge;2004;Climax Group;
1740;Hour of Victory;2007;N-Fusion Interactive;
1741;Hourglass of Summer;2002;Princess Soft;
1742;Hover Bovver;2002;Idigicon Limited;
1743;Hover!;1995;Microsoft;
1744;Hoyle Board Games;1998;Sierra On-Line;
1745;Hoyle Board Games 2001;2000;Sierra On-Line;
1746;Hoyle Bridge;1996;Sierra On-Line;
1747;Hoyle Card Games;1999;Sierra On-Line;
1748;Hoyle Casino;2000;Sierra On-Line;
1749;Hoyle Casino 2004;2003;Sierra Entertainment;
1750;Hoyle Casino Empire;2002;Sierra Entertainment;
1751;Hoyle Children's Collection;1996;Sierra On-Line;
1752;Hoyle Classic Games;1995;Sierra On-Line;
1753;Hoyle Majestic Chess;2003;Fluent Entertainment;
1754;Hoyle Poker;1997;Sierra On-Line;
1755;Hoyle Slots;2001;Sierra On-Line;
1756;Hoyle Solitaire;1996;Sierra On-Line;
1757;Hoyle Table Games 2004;2003;Buzz Monkey Software, LLC, Sierra Entertainment;
1758;Hoyle's Backgammon & Cribbage;1999;Sierra On-Line;
1759;Huggly Saves the Turtles;2000;Mindsai Productions;
1760;Hugo II, Whodunit?;1995;Gray Design Associates;
1761;Hugo III, Jungle of Doom!;1995;Gray Design Associates;
1762;Hugo's House of Horrors;1995;Gray Design Associates;
1763;Hulk;2003;Radical Entertainment;
1764;Huxley;2009;Webzen Games;
1765;Hype: The Time Quest;1999;Playmobil Interactive;
1766;Hyperball Racing;2006;Gabitasoft Entertainment;
1767;HyperBlade;1996;Wizbang! Software Productions;
1768;Hysteria Hospital: Emergency Ward;2009;Game Invest;
1769;I Have No Mouth, and I Must Scream;1995;The Dreamers Guild;
1770;I of the Dragon;2004;Primal Software;
1771;I Spy Spooky Mansion;2005;Scholastic;
1772;I Spy Spooky Mansion Deluxe;2005;Scholastic;
1773;I Wanna Be the Guy;2007;"Michael ""Kayin"" O'Reilly";
1774;I.G.I.-2: Covert Strike;2003;Innerloop Studios;
1775;Ice & Fire;1995;AnimaTek;
1776;Ice Station Santa;2007;Telltale Games;
1777;Iced!;2008;Breakthrough;
1778;Icewind Dale;2000;Black Isle Studios;
1779;Icewind Dale II;2002;Black Isle Studios;
1780;Icewind Dale: Heart of Winter;2001;Black Isle Studios;
1781;Ignition;1995;Unique Development Studios;
1782;Igor;2004;Think!Ware Development;
1783;IL-2 Sturmovik;2001;1C:Maddox Games;
1784;IL-2 Sturmovik: Forgotten Battles;2003;1C:Maddox Games;
1785;I'm O.K – A Murder Simulator;2005;Thompsonsoft;
1786;Imagine: Animal Doctor;2007;Ubisoft;
1787;Imagine: Fashion Designer;2007;Ubisoft;
1788;Immaterial and Missing Power;2004;Twilight Frontier, Team Shanghai Alice;
1789;Immortal Cities: Children of the Nile;2004;Tilted Mill Entertainment;
1790;Immortal Redneck;2017;Crema Games;
1791;Imogen;2003;Ovine by Design;
1792;Imperialism;1997;Frog City Software;
1793;Imperialism II: Age of Exploration;1999;Frog City Software;
1794;Imperishable Night;2004;Team Shanghai Alice;
1795;Imperium Galactica II: Alliances;2000;Digital Reality;
1796;Imperium Romanum;2008;Haemimont Games;
1797;Imperivm III: Great Battles of Rome;2005;Haemimont Games;
1798;Impossible Creatures;2003;Relic Entertainment;
1799;Impossible Spell Card;2014;Team Shanghai Alice;
1800;Impressionists;1997;Index+;
1801;In Cold Blood;2000;Revolution Software;
1802;In Memoriam;2003;Lexis Numerique;
1803;In the Groove;2004;Roxor Games;
1804;In the Hunt;1997;Kokopeli;
1805;Incoming;1998;Rage Software;
1806;Incoming Forces;2002;Rage Software;
1807;Incubation: Time Is Running Out;1997;Blue Byte;
1808;Independence Day;1997;Radical Entertainment;
1809;Independence War 2: Edge of Chaos;2001;Particle Systems;
1810;Indiana Jones and the Emperor's Tomb;2003;The Collective;
1811;Indiana Jones and the Infernal Machine;1999;LucasArts;
1812;Indie Pogo;2018;Lowe Bros. Studios;
1813;Industry Giant;1998;JoWood Productions;
1814;Industry Giant II;2002;JoWood Productions;
1815;Industryplayer;2007;Thomas Lehnert;
1816;IndyCar Series;2003;Codemasters;
1817;Infantry;1999;Harmless Games LLC;
1818;Infernal;2007;Metropolis Software;
1819;Infinity Online;2006;Windysoft;
1820;Inherit the Earth;2003;The Dreamers Guild;
1821;I-Ninja;2003;Argonaut Games;
1822;Inkawar;2007;Luis Grimaldo;
1823;InkBall;2004;Microsoft;
1824;Innova Disc Golf;2000;Sundial Interactive;
1825;Inquisition;2003;Wanadoo Edition;
1826;Insane;2000;Invictus Games;
1827;Insaniquarium;2004;Flying Bear Entertainment;
1828;Insecticide;2008;Crackpot Entertainment, Creat Studios, Inc.;
1829;Insurgency: Modern Infantry Combat;2007;Insurgency Team;
1830;Intellivision Lives!;1998;Intellivision Productions;
1831;Intellivision Rocks;2001;Intellivision Productions;
1832;Interact Play VR;2001;Dreams;
1833;International Cricket Captain;1998;Empire Interactive;
1834;International Cricket Captain 2006: Ashes Edition;2006;Chris Child, Andy Yau;
1835;International Cricket Captain 2009;2009;2P Games;
1836;International Cricket Captain III;2007;Empire Interactive;
1837;International Cue Club;2003;Midas Interactive;
1838;International Online Soccer, mod for Half-Life;2002;I.O.S. Team;
1839;International Rally Championship;1997;Magnetic Fields;
1840;International Superstar Soccer 3;2003;KCEO;
1841;Interpol: The Trail of Dr. Chaos;2007;TikGames;
1842;Interstate '76;1997;Activision;
1843;Interstate '76 Nitro Pack;1997;Activision;
1844;Interstate '82;1999;Activision;
1845;Invadazoid;2005;Bantam City Games;
1846;Iro ni Ide ni Keri Waga Koi wa;2010;Windmill;
1847;Iron Grip: Warlord;2008;Isotx;
1848;Iron Man;2008;Artificial Mind and Movement;
1849;Iron Storm;2002;4X Studio, Kylotonn;
1850;Iron Warriors: T-72 Tank Commander;2004;IDDK/Crazy House;
1851;Ironclads: American Civil War;2008;Totem Games;
1852;Isis;1996;Snow Lion Entertainment;
1853;Island Xtreme Stunts;2002;Silicon Dreams Studio;
1854;Istaria: Chronicles of the Gifted;2003;Artifact Entertainment;
1855;I-War, Independence War;1997;Particle Systems;
1856;Jack Keane;2007;Deck13 Interactive;
1857;Jack Orlando;2001;TopWare;
1858;Jack the Ripper;2003;Galilea Games;
1859;Jade Dynasty;2009;Beijing Perfect World;
1860;Jade Empire;2005;LTI Gray Matter;
1861;Jagged Alliance 2;1999;Sir-Tech Canada;
1862;James Bond 007: Nightfire;2002;Eurocom, Gearbox Software, Aspyr, JV Games;
1863;James Cameron's Avatar: The Game;2009;Ubisoft Montreal;
1864;Jane's Attack Squadron;2002;Looking Glass Studios;
1865;Jane's F-15;1998;Jane's Combat Simulations;
1866;Jane's IAF: Israeli Air Force;1998;Pixel Multimedia;
1867;Jane's US Navy Fighters;1996;Electronic Arts;
1868;Jane's USAF;1999;Electronic Arts;
1869;Jane's WWII Fighters;1998;Jane's Combat Simulations;
1870;Jaws Unleashed;2006;Appaloosa Interactive;
1871;Jazz Jackrabbit 2;1998;Orange Games, Epic Games;
1872;Jeff Wayne's The War of the Worlds;1998;Pixelogic ltd.;
1873;Jerusalem: The Three Roads to the Holy Land;2002;Arxel Tribe;
1874;Jet Moto;1997;Pacific Coast Power & Light;
1875;Jets'n'Guns;2004;RakeInGrass;
1876;Jewel Quest;2004;iWin;
1877;JFK Reloaded;2004;Traffic Games;
1878;Jimmy Neutron vs. Jimmy Negatron;2002;AWE Games;
1879;Jimmy Neutron: Boy Genius;2001;AWE Games, Big Sky Interactive, Human Soft;
1880;Jimmy White's 2: Cueball;1999;Awesome Developments;
1881;Jingai Maky?;2005;Nitroplus;
1882;Jink? Sh?jo 2;2004;Illusion;
1883;John Deere: American Farmer;2004;Gabriel Entertainment;
1884;Joint Operations: Combined Arms;2005;NovaLogic;
1885;Joint Operations: Escalation;2004;NovaLogic;
1886;Joint Operations: Typhoon Rising;2004;NovaLogic;
1887;Joint Strike Fighter;1997;Innerloop;
1888;Joint Task Force;2006;Most Wanted Entertainment;
1889;Jonny Quest: Cover-Up at Roswell;1996;Virgin Sound and Vision;
1890;Journey to Rooted Hold;2005;Caravel Games;
1891;Judge Dredd: Dredd Vs. Death;2003;Rebellion Developments;
1892;Juiced;2005;Juice Games;
1893;Jump 'n Bump;1998;Brainchild Design;
1894;JumpStart 2nd Grade;1996;Knowledge Adventure;
1895;JumpStart Advanced 2nd Grade;2002;Knowledge Adventure;
1896;JumpStart Adventures 3rd Grade: Mystery Mountain;1996;Knowledge Adventure;
1897;JumpStart Adventures 4th Grade: Haunted Island;1996;Knowledge Adventure;
1898;JumpStart Adventures 4th Grade: Sapphire Falls;2000;Knowledge Adventure;
1899;JumpStart Adventures 5th Grade: Jo Hammet, Kid Detective;1997;Knowledge Adventure;
1900;JumpStart Spy Masters: Max Strikes Back;2001;Knowledge Adventure;
1901;JumpStart SpyMasters: Unmask the Prankster;2001;Knowledge Adventure;
1902;JumpStart Typing;1997;Knowledge Adventure;
1903;Jurassic Park III: Danger Zone!;2001;Knowledge Adventure;
1904;Jurassic Park III: Dino Defender;2001;Knowledge Adventure;
1905;Jurassic Park: Dinosaur Battles;2002;Knowledge Adventure;
1906;Jurassic Park: Operation Genesis;2003;Blue Tongue Entertainment;
1907;Just Cause;2006;Avalanche Studios;
1908;Just Cause 2;2010;Avalanche Studios;
1909;Kaan: Barbarian's Blade;2003;Eko Software SARL;
1910;Kabus 22;2006;Son I??k;
1911;Kane & Lynch: Dead Men;2007;IO Interactive;
1912;Kango Shicyauzo;2001;Trabulance;
1913;Kannagi no Tori;2002;Studio Miris;
1914;Kao the Kangaroo (2000);2000;Tate Interactive;
1915;Kao the Kangaroo (2022);2022;Tate Interactive;
1916;Kao the Kangaroo: Round 2;2005;Tate Interactive;
1917;Kara no Sh?jo;2008;Innocent Grey;
1918;Karma II;2009;Dragonfly, Futureport, Blueside;
1919;Kasparov Chessmate;2003;The Learning Company;
1920;Kaze no Uta;2002;Milk Soft;
1921;Keepsake;2006;Wicked Studios;
1922;Kelly Slater's Pro Surfer;2002;Treyarch, Babaroga;
1923;Kidz Sports Basketball;2004;Data Design Interactive;
1924;KiKi KaiKai;2004;MediaKite;
1925;Kikokugai: The Cyber Slayer;2002;Nitroplus;
1926;Kill Switch;2003;Namco;
1927;Killing Floor;2009;Tripwire Interactive;
1928;Killing Time;1996;Studio 3DO;
1929;King of Dragon Pass;1999;A Sharp, LLC;
1930;Kingdom Under Fire II;2010;BLUESIDE Inc.;
1931;Kingpin: Life of Crime;1999;Xatrix Entertainment;
1932;King's Bounty: The Legend;2008;Katauri Interactive;
1933;King's Quest VII: The Princeless Bride;1995;Sierra Entertainment;
1934;King's Quest: Mask of Eternity;1998;Sierra Studios;
1935;Kiss: Psycho Circus: The Nightmare Child;2000;Third Law Interactive;
1936;Kizuato;1996;Leaf;
1937;KKnD Xtreme;1997;Beam Software;
1938;KKND2: Krossfire;1998;Beam Software;
1939;kkrieger;2004;.theprodukkt;
1940;Knight Online;2004;MGame Corporation;
1941;Knight Rider: The Game;2002;Davilex Games;
1942;Knights and Merchants: The Peasants Rebellion;2001;Joymania Entertainment;
1943;Knights and Merchants: The Shattered Kingdom;1998;Joymania Entertainment;
1944;Knights of Honor;2004;Crytek Black Sea;
1945;Knights of the Temple II;2005;TDK Recording Media Europe S.A.;
1946;Knights of the Temple: Infernal Crusade;2004;Starbreeze Studios;
1947;Koala Lumpur: Journey to the Edge;1997;Brøderbund;
1948;Kohan: Immortal Sovereigns;2001;TimeGate Studios;
1949;Kono Aozora ni Yakusoku o;2006;Giga;
1950;Koutetsu no Kishi 2: Sabaku no Rommel Shougun;2002;General Support;
1951;Krazy Ivan;1996;Psygnosis;
1952;Kudos;2006;Positech Games;
1953;Kudos 2;2008;Positech Games;
1954;Kudos: Rock Legend;2007;Positech Games;
1955;Kult: Heretic Kingdoms;2005;3D People, Merscom;
1956;Kung Fu Panda;2008;Beenox;
1957;Kusari;2005;Leaf;
1958;L.A. Noire: The Complete Edition;2011;Team Bondi, Rockstar Leeds;
1959;L.A. Rush;2005;Midway Games;
1960;LA Street Racing;2006;Invictus Games;
1961;La Tale;2006;Actoz Soft;
1962;La Terre;2003;Microids;
1963;Lamplight City;2018;Grundislav Games;
1964;La-Mulana;2005;GR3 Project;
1965;Land of the Dead: Road to Fiddler's Green;2005;Brainbox Games;
1966;Lander;1999;Psygnosis;
1967;Lands of Lore III;1999;Westwood Studios;
1968;Lands of Lore: Guardians of Destiny;1997;Westwood Studios;
1969;Langrisser II;1994;Masaya Games;
1970;Largo Winch: Empire Under Threat;2002;Dupuis;
1971;Laser Arena;2000;Trainwreck Studios;
1972;Laser Squad Nemesis;2003;Codo Technologies;
1973;Lasertank;1995;JEK Software;
1974;Last Bronx;1996;Sega-AM3;
1975;Last Call;2000;Culter Creative;
1976;Last Train to Blue Moon Canyon;2005;Her Interactive;
1977;Last Year: The Nightmare;2019;Elastic Games;
1978;Laura's Happy Adventures;1998;Playmobil Interactive;
1979;Law & Order: Dead on the Money;2002;Legacy Interactive;
1980;Law & Order: Double or Nothing;2003;Legacy Interactive;
1981;Layers of Fear;2016;Bloober Team;
1982;Le Mans 24 Hours;2002;Infogrames Melbourne House, Torus Games;
1983;Leadfoot;2001;Ratbag Games;
1984;League of Legends;2009;Riot Games;
1985;Learning Adventures! I Can Be a Dinosaur Finder;1997;Cloud 9 Interactive;
1986;Learning Adventures! I Can Be an Animal Doctor;1998;Cloud 9 Interactive;
1987;Left 4 Dead;2008;Valve;
